date,cpu_util_percent
1970/1/4 20:20,26
1970/1/4 20:25,24
1970/1/4 20:30,23
1970/1/4 20:35,29
1970/1/4 20:40,27
1970/1/4 20:45,29
1970/1/4 20:50,22
1970/1/4 20:55,33
1970/1/4 21:00,41
1970/1/4 21:05,35
1970/1/4 21:10,27
1970/1/4 21:15,34
1970/1/4 21:20,35
1970/1/4 21:25,29
1970/1/4 21:30,30
1970/1/4 21:35,28
1970/1/4 21:40,29
1970/1/4 21:45,33
1970/1/4 21:50,35
1970/1/4 21:55,31
1970/1/4 22:00,34
1970/1/4 22:05,41
1970/1/4 22:10,37
1970/1/4 22:15,32
1970/1/4 22:20,40
1970/1/4 22:25,29
1970/1/4 22:30,33
1970/1/4 22:35,35
1970/1/4 22:40,32
1970/1/4 22:45,29
1970/1/4 22:50,51
1970/1/4 22:55,55
1970/1/4 23:00,35
1970/1/4 23:05,28
1970/1/4 23:10,26
1970/1/4 23:15,24
1970/1/4 23:20,26
1970/1/4 23:25,29
1970/1/4 23:30,53
1970/1/4 23:35,45
1970/1/4 23:40,53
1970/1/4 23:45,53
1970/1/4 23:50,44
1970/1/4 23:55,44
1970/1/5 0:00,27
1970/1/5 0:05,35
1970/1/5 0:10,39
1970/1/5 0:15,22
1970/1/5 0:20,44
1970/1/5 0:25,42
1970/1/5 0:30,30
1970/1/5 0:35,32
1970/1/5 0:40,31
1970/1/5 0:45,27
1970/1/5 0:50,29
1970/1/5 0:55,39
1970/1/5 1:00,23
1970/1/5 1:05,24
1970/1/5 1:10,27
1970/1/5 1:15,23
1970/1/5 1:20,26
1970/1/5 1:25,28
1970/1/5 1:30,28
1970/1/5 1:35,20
1970/1/5 1:40,23
1970/1/5 1:45,29
1970/1/5 1:50,24
1970/1/5 1:55,27
1970/1/5 2:00,28
1970/1/5 2:05,30
1970/1/5 2:10,37
1970/1/5 2:15,48
1970/1/5 2:20,35
1970/1/5 2:25,22
1970/1/5 2:30,20
1970/1/5 2:35,32
1970/1/5 2:40,31
1970/1/5 2:45,26
1970/1/5 2:50,28
1970/1/5 2:55,25
1970/1/5 3:00,33
1970/1/5 3:05,25
1970/1/5 3:10,29
1970/1/5 3:15,28
1970/1/5 3:20,26
1970/1/5 3:25,28
1970/1/5 3:30,33
1970/1/5 3:35,35
1970/1/5 3:40,40
1970/1/5 3:45,36
1970/1/5 3:50,28
1970/1/5 3:55,33
1970/1/5 4:00,26
1970/1/5 4:05,25
1970/1/5 4:10,20
1970/1/5 4:15,22
1970/1/5 4:20,29
1970/1/5 4:25,23
1970/1/5 4:30,39
1970/1/5 4:35,23
1970/1/5 4:40,23
1970/1/5 4:45,22
1970/1/5 4:50,22
1970/1/5 4:55,26
1970/1/5 5:00,25
1970/1/5 5:05,26
1970/1/5 5:10,27
1970/1/5 5:15,29
1970/1/5 5:20,28
1970/1/5 5:25,32
1970/1/5 5:30,27
1970/1/5 5:35,21
1970/1/5 5:40,21
1970/1/5 5:45,21
1970/1/5 5:50,27
1970/1/5 5:55,32
1970/1/5 6:00,29
1970/1/5 6:05,24
1970/1/5 6:10,29
1970/1/5 6:15,35
1970/1/5 6:20,32
1970/1/5 6:25,30
1970/1/5 6:30,31
1970/1/5 6:35,26
1970/1/5 6:40,35
1970/1/5 6:45,34
1970/1/5 6:50,29
1970/1/5 6:55,28
1970/1/5 7:00,29
1970/1/5 7:05,40
1970/1/5 7:10,43
1970/1/5 7:15,38
1970/1/5 7:20,32
1970/1/5 7:25,27
1970/1/5 7:30,43
1970/1/5 7:35,40
1970/1/5 7:40,38
1970/1/5 7:45,45
1970/1/5 7:50,42
1970/1/5 7:55,36
1970/1/5 8:00,38
1970/1/5 8:05,38
1970/1/5 8:10,33
1970/1/5 8:15,33
1970/1/5 8:20,27
1970/1/5 8:25,29
1970/1/5 8:30,28
1970/1/5 8:35,24
1970/1/5 8:40,37
1970/1/5 8:45,31
1970/1/5 8:50,37
1970/1/5 8:55,29
1970/1/5 9:00,29
1970/1/5 9:05,37
1970/1/5 9:10,23
1970/1/5 9:15,26
1970/1/5 9:20,28
1970/1/5 9:25,25
1970/1/5 9:30,25
1970/1/5 9:35,22
1970/1/5 9:40,38
1970/1/5 9:45,39
1970/1/5 9:50,29
1970/1/5 9:55,24
1970/1/5 10:00,34
1970/1/5 10:05,33
1970/1/5 10:10,30
1970/1/5 10:15,27
1970/1/5 10:20,22
1970/1/5 10:25,21
1970/1/5 10:30,25
1970/1/5 10:35,26
1970/1/5 10:40,21
1970/1/5 10:45,21
1970/1/5 10:50,25
1970/1/5 10:55,25
1970/1/5 11:00,27
1970/1/5 11:05,29
1970/1/5 11:10,33
1970/1/5 11:15,32
1970/1/5 11:20,38
1970/1/5 11:25,29
1970/1/5 11:30,26
1970/1/5 11:35,24
1970/1/5 11:40,25
1970/1/5 11:45,23
1970/1/5 11:50,22
1970/1/5 11:55,22
1970/1/5 12:00,23
1970/1/5 12:05,22
1970/1/5 12:10,23
1970/1/5 12:15,25
1970/1/5 12:20,24
1970/1/5 12:25,22
1970/1/5 12:30,42
1970/1/5 12:35,40
1970/1/5 12:40,35
1970/1/5 12:45,35
1970/1/5 12:50,32
1970/1/5 12:55,32
1970/1/5 13:00,34
1970/1/5 13:05,32
1970/1/5 13:10,46
1970/1/5 13:15,46
1970/1/5 13:20,39
1970/1/5 13:25,43
1970/1/5 13:30,42
1970/1/5 13:35,28
1970/1/5 13:40,29
1970/1/5 13:45,31
1970/1/5 13:50,26
1970/1/5 13:55,22
1970/1/5 14:00,27
1970/1/5 14:05,22
1970/1/5 14:10,23
1970/1/5 14:15,39
1970/1/5 14:20,24
1970/1/5 14:25,20
1970/1/5 14:30,17
1970/1/5 14:35,18
1970/1/5 14:40,16
1970/1/5 14:45,26
1970/1/5 14:50,22
1970/1/5 14:55,17
1970/1/5 15:00,23
1970/1/5 15:05,15
1970/1/5 15:10,17
1970/1/5 15:15,18
1970/1/5 15:20,18
1970/1/5 15:25,20
1970/1/5 15:30,30
1970/1/5 15:35,21
1970/1/5 15:40,30
1970/1/5 15:45,35
1970/1/5 15:50,34
1970/1/5 15:55,32
1970/1/5 16:00,43
1970/1/5 16:05,34
1970/1/5 16:10,32
1970/1/5 16:15,36
1970/1/5 16:20,51
1970/1/5 16:25,51
1970/1/5 16:30,55
1970/1/5 16:35,48
1970/1/5 16:40,40
1970/1/5 16:45,32
1970/1/5 16:50,36
1970/1/5 16:55,34
1970/1/5 17:00,39
1970/1/5 17:05,39
1970/1/5 17:10,44
1970/1/5 17:15,47
1970/1/5 17:20,41
1970/1/5 17:25,60
1970/1/5 17:30,41
1970/1/5 17:35,34
1970/1/5 17:40,37
1970/1/5 17:45,33
1970/1/5 17:50,48
1970/1/5 17:55,38
1970/1/5 18:00,62
1970/1/5 18:05,50
1970/1/5 18:10,52
1970/1/5 18:15,46
1970/1/5 18:20,52
1970/1/5 18:25,64
1970/1/5 18:30,52
1970/1/5 18:35,47
1970/1/5 18:40,53
1970/1/5 18:45,51
1970/1/5 18:50,52
1970/1/5 18:55,40
1970/1/5 19:00,50
1970/1/5 19:05,58
1970/1/5 19:10,64
1970/1/5 19:15,61
1970/1/5 19:20,60
1970/1/5 19:25,43
1970/1/5 19:30,42
1970/1/5 19:35,41
1970/1/5 19:40,38
1970/1/5 19:45,38
1970/1/5 19:50,37
1970/1/5 19:55,47
1970/1/5 20:00,45
1970/1/5 20:05,42
1970/1/5 20:10,35
1970/1/5 20:15,34
1970/1/5 20:20,33
1970/1/5 20:25,41
1970/1/5 20:30,35
1970/1/5 20:35,34
1970/1/5 20:40,55
1970/1/5 20:45,47
1970/1/5 20:50,51
1970/1/5 20:55,47
1970/1/5 21:00,58
1970/1/5 21:05,56
1970/1/5 21:10,50
1970/1/5 21:15,46
1970/1/5 21:20,48
1970/1/5 21:25,53
1970/1/5 21:30,43
1970/1/5 21:35,47
1970/1/5 21:40,34
1970/1/5 21:45,38
1970/1/5 21:50,55
1970/1/5 21:55,48
1970/1/5 22:00,39
1970/1/5 22:05,45
1970/1/5 22:10,54
1970/1/5 22:15,51
1970/1/5 22:20,50
1970/1/5 22:25,43
1970/1/5 22:30,42
1970/1/5 22:35,39
1970/1/5 22:40,47
1970/1/5 22:45,41
1970/1/5 22:50,27
1970/1/5 22:55,39
1970/1/5 23:00,37
1970/1/5 23:05,43
1970/1/5 23:10,47
1970/1/5 23:15,52
1970/1/5 23:20,58
1970/1/5 23:25,54
1970/1/5 23:30,36
1970/1/5 23:35,39
1970/1/5 23:40,55
1970/1/5 23:45,45
1970/1/5 23:50,38
1970/1/5 23:55,43
1970/1/6 0:00,50
1970/1/6 0:05,40
1970/1/6 0:10,51
1970/1/6 0:15,55
1970/1/6 0:20,52
1970/1/6 0:25,53
1970/1/6 0:30,49
1970/1/6 0:35,55
1970/1/6 0:40,55
1970/1/6 0:45,45
1970/1/6 0:50,45
1970/1/6 0:55,40
1970/1/6 1:00,46
1970/1/6 1:05,54
1970/1/6 1:10,52
1970/1/6 1:15,80
1970/1/6 1:20,80
1970/1/6 1:25,81
1970/1/6 1:30,82
1970/1/6 1:35,83
1970/1/6 1:40,79
1970/1/6 1:45,79
1970/1/6 1:50,81
1970/1/6 1:55,83
1970/1/6 2:00,79
1970/1/6 2:05,73
1970/1/6 2:10,67
1970/1/6 2:15,60
1970/1/6 2:20,54
1970/1/6 2:25,54
1970/1/6 2:30,78
1970/1/6 2:35,78
1970/1/6 2:40,62
1970/1/6 2:45,56
1970/1/6 2:50,57
1970/1/6 2:55,56
1970/1/6 3:00,53
1970/1/6 3:05,51
1970/1/6 3:10,48
1970/1/6 3:15,42
1970/1/6 3:20,49
1970/1/6 3:25,50
1970/1/6 3:30,51
1970/1/6 3:35,56
1970/1/6 3:40,56
1970/1/6 3:45,49
1970/1/6 3:50,55
1970/1/6 3:55,48
1970/1/6 4:00,52
1970/1/6 4:05,53
1970/1/6 4:10,62
1970/1/6 4:15,67
1970/1/6 4:20,66
1970/1/6 4:25,61
1970/1/6 4:30,63
1970/1/6 4:35,52
1970/1/6 4:40,54
1970/1/6 4:45,51
1970/1/6 4:50,62
1970/1/6 4:55,55
1970/1/6 5:00,56
1970/1/6 5:05,57
1970/1/6 5:10,53
1970/1/6 5:15,54
1970/1/6 5:20,66
1970/1/6 5:25,59
1970/1/6 5:30,58
1970/1/6 5:35,52
1970/1/6 5:40,47
1970/1/6 5:45,47
1970/1/6 5:50,47
1970/1/6 5:55,54
1970/1/6 6:00,47
1970/1/6 6:05,51
1970/1/6 6:10,52
1970/1/6 6:15,54
1970/1/6 6:20,47
1970/1/6 6:25,67
1970/1/6 6:30,60
1970/1/6 6:35,59
1970/1/6 6:40,66
1970/1/6 6:45,69
1970/1/6 6:50,71
1970/1/6 6:55,66
1970/1/6 7:00,85
1970/1/6 7:05,76
1970/1/6 7:10,53
1970/1/6 7:15,56
1970/1/6 7:20,53
1970/1/6 7:25,52
1970/1/6 7:30,56
1970/1/6 7:35,56
1970/1/6 7:40,55
1970/1/6 7:45,48
1970/1/6 7:50,49
1970/1/6 7:55,59
1970/1/6 8:00,61
1970/1/6 8:05,43
1970/1/6 8:10,44
1970/1/6 8:15,60
1970/1/6 8:20,49
1970/1/6 8:25,45
1970/1/6 8:30,68
1970/1/6 8:35,66
1970/1/6 8:40,49
1970/1/6 8:45,50
1970/1/6 8:50,40
1970/1/6 8:55,54
1970/1/6 9:00,39
1970/1/6 9:05,45
1970/1/6 9:10,43
1970/1/6 9:15,48
1970/1/6 9:20,52
1970/1/6 9:25,58
1970/1/6 9:30,52
1970/1/6 9:35,61
1970/1/6 9:40,51
1970/1/6 9:45,50
1970/1/6 9:50,50
1970/1/6 9:55,45
1970/1/6 10:00,41
1970/1/6 10:05,56
1970/1/6 10:10,53
1970/1/6 10:15,43
1970/1/6 10:20,47
1970/1/6 10:25,55
1970/1/6 10:30,46
1970/1/6 10:35,41
1970/1/6 10:40,51
1970/1/6 10:45,52
1970/1/6 10:50,38
1970/1/6 10:55,38
1970/1/6 11:00,54
1970/1/6 11:05,60
1970/1/6 11:10,60
1970/1/6 11:15,37
1970/1/6 11:20,37
1970/1/6 11:25,47
1970/1/6 11:30,43
1970/1/6 11:35,43
1970/1/6 11:40,53
1970/1/6 11:45,44
1970/1/6 11:50,57
1970/1/6 11:55,55
1970/1/6 12:00,49
1970/1/6 12:05,52
1970/1/6 12:10,48
1970/1/6 12:15,39
1970/1/6 12:20,55
1970/1/6 12:25,50
1970/1/6 12:30,55
1970/1/6 12:35,52
1970/1/6 12:40,52
1970/1/6 12:45,53
1970/1/6 12:50,42
1970/1/6 12:55,55
1970/1/6 13:00,53
1970/1/6 13:05,47
1970/1/6 13:10,51
1970/1/6 13:15,43
1970/1/6 13:20,42
1970/1/6 13:25,38
1970/1/6 13:30,35
1970/1/6 13:35,35
1970/1/6 13:40,38
1970/1/6 13:45,40
1970/1/6 13:50,37
1970/1/6 13:55,30
1970/1/6 14:00,52
1970/1/6 14:05,43
1970/1/6 14:10,46
1970/1/6 14:15,54
1970/1/6 14:20,51
1970/1/6 14:25,48
1970/1/6 14:30,44
1970/1/6 14:35,45
1970/1/6 14:40,42
1970/1/6 14:45,43
1970/1/6 14:50,51
1970/1/6 14:55,40
1970/1/6 15:00,49
1970/1/6 15:05,47
1970/1/6 15:10,50
1970/1/6 15:15,49
1970/1/6 15:20,51
1970/1/6 15:25,45
1970/1/6 15:30,45
1970/1/6 15:35,44
1970/1/6 15:40,52
1970/1/6 15:45,39
1970/1/6 15:50,36
1970/1/6 15:55,47
1970/1/6 16:00,39
1970/1/6 16:05,41
1970/1/6 16:10,45
1970/1/6 16:15,43
1970/1/6 16:20,55
1970/1/6 16:25,37
1970/1/6 16:30,32
1970/1/6 16:35,34
1970/1/6 16:40,36
1970/1/6 16:45,41
1970/1/6 16:50,54
1970/1/6 16:55,47
1970/1/6 17:00,49
1970/1/6 17:05,51
1970/1/6 17:10,39
1970/1/6 17:15,36
1970/1/6 17:20,54
1970/1/6 17:25,48
1970/1/6 17:30,46
1970/1/6 17:35,45
1970/1/6 17:40,46
1970/1/6 17:45,36
1970/1/6 17:50,42
1970/1/6 17:55,48
1970/1/6 18:00,40
1970/1/6 18:05,35
1970/1/6 18:10,30
1970/1/6 18:15,29
1970/1/6 18:20,42
1970/1/6 18:25,49
1970/1/6 18:30,36
1970/1/6 18:35,47
1970/1/6 18:40,48
1970/1/6 18:45,46
1970/1/6 18:50,44
1970/1/6 18:55,42
1970/1/6 19:00,40
1970/1/6 19:05,45
1970/1/6 19:10,49
1970/1/6 19:15,44
1970/1/6 19:20,45
1970/1/6 19:25,50
1970/1/6 19:30,52
1970/1/6 19:35,47
1970/1/6 19:40,45
1970/1/6 19:45,48
1970/1/6 19:50,50
1970/1/6 19:55,39
1970/1/6 20:00,44
1970/1/6 20:05,69
1970/1/6 20:10,68
1970/1/6 20:15,67
1970/1/6 20:20,57
1970/1/6 20:25,57
1970/1/6 20:30,55
1970/1/6 20:35,46
1970/1/6 20:40,34
1970/1/6 20:45,42
1970/1/6 20:50,38
1970/1/6 20:55,35
1970/1/6 21:00,36
1970/1/6 21:05,33
1970/1/6 21:10,29
1970/1/6 21:15,36
1970/1/6 21:20,34
1970/1/6 21:25,33
1970/1/6 21:30,34
1970/1/6 21:35,34
1970/1/6 21:40,36
1970/1/6 21:45,36
1970/1/6 21:50,43
1970/1/6 21:55,47
1970/1/6 22:00,25
1970/1/6 22:05,57
1970/1/6 22:10,49
1970/1/6 22:15,85
1970/1/6 22:20,64
1970/1/6 22:25,58
1970/1/6 22:30,60
1970/1/6 22:35,56
1970/1/6 22:40,42
1970/1/6 22:45,33
1970/1/6 22:50,42
1970/1/6 22:55,41
1970/1/6 23:00,37
1970/1/6 23:05,40
1970/1/6 23:10,56
1970/1/6 23:15,58
1970/1/6 23:20,58
1970/1/6 23:25,55
1970/1/6 23:30,54
1970/1/6 23:35,36
1970/1/6 23:40,29
1970/1/6 23:45,29
1970/1/6 23:50,23
1970/1/6 23:55,28
1970/1/7 0:00,32
1970/1/7 0:05,27
1970/1/7 0:10,26
1970/1/7 0:15,27
1970/1/7 0:20,25
1970/1/7 0:25,25
1970/1/7 0:30,39
1970/1/7 0:35,41
1970/1/7 0:40,33
1970/1/7 0:45,36
1970/1/7 0:50,39
1970/1/7 0:55,30
1970/1/7 1:00,50
1970/1/7 1:05,36
1970/1/7 1:10,43
1970/1/7 1:15,37
1970/1/7 1:20,37
1970/1/7 1:25,43
1970/1/7 1:30,43
1970/1/7 1:35,48
1970/1/7 1:40,48
1970/1/7 1:45,45
1970/1/7 1:50,45
1970/1/7 1:55,36
1970/1/7 2:00,37
1970/1/7 2:05,36
1970/1/7 2:10,31
1970/1/7 2:15,38
1970/1/7 2:20,43
1970/1/7 2:25,36
1970/1/7 2:30,35
1970/1/7 2:35,34
1970/1/7 2:40,33
1970/1/7 2:45,38
1970/1/7 2:50,51
1970/1/7 2:55,47
1970/1/7 3:00,48
1970/1/7 3:05,36
1970/1/7 3:10,42
1970/1/7 3:15,53
1970/1/7 3:20,56
1970/1/7 3:25,60
1970/1/7 3:30,45
1970/1/7 3:35,38
1970/1/7 3:40,41
1970/1/7 3:45,39
1970/1/7 3:50,31
1970/1/7 3:55,40
1970/1/7 4:00,40
1970/1/7 4:05,43
1970/1/7 4:10,61
1970/1/7 4:15,54
1970/1/7 4:20,50
1970/1/7 4:25,49
1970/1/7 4:30,45
1970/1/7 4:35,43
1970/1/7 4:40,38
1970/1/7 4:45,43
1970/1/7 4:50,38
1970/1/7 4:55,51
1970/1/7 5:00,45
1970/1/7 5:05,48
1970/1/7 5:10,44
1970/1/7 5:15,40
1970/1/7 5:20,38
1970/1/7 5:25,35
1970/1/7 5:30,34
1970/1/7 5:35,33
1970/1/7 5:40,30
1970/1/7 5:45,45
1970/1/7 5:50,39
1970/1/7 5:55,58
1970/1/7 6:00,56
1970/1/7 6:05,41
1970/1/7 6:10,31
1970/1/7 6:15,38
1970/1/7 6:20,49
1970/1/7 6:25,55
1970/1/7 6:30,41
1970/1/7 6:35,49
1970/1/7 6:40,42
1970/1/7 6:45,35
1970/1/7 6:50,34
1970/1/7 6:55,33
1970/1/7 7:00,46
1970/1/7 7:05,28
1970/1/7 7:10,43
1970/1/7 7:15,49
1970/1/7 7:20,32
1970/1/7 7:25,31
1970/1/7 7:30,28
1970/1/7 7:35,40
1970/1/7 7:40,35
1970/1/7 7:45,28
1970/1/7 7:50,30
1970/1/7 7:55,31
1970/1/7 8:00,32
1970/1/7 8:05,26
1970/1/7 8:10,38
1970/1/7 8:15,31
1970/1/7 8:20,28
1970/1/7 8:25,36
1970/1/7 8:30,32
1970/1/7 8:35,35
1970/1/7 8:40,28
1970/1/7 8:45,42
1970/1/7 8:50,37
1970/1/7 8:55,31
1970/1/7 9:00,34
1970/1/7 9:05,31
1970/1/7 9:10,30
1970/1/7 9:15,29
1970/1/7 9:20,33
1970/1/7 9:25,30
1970/1/7 9:30,34
1970/1/7 9:35,32
1970/1/7 9:40,29
1970/1/7 9:45,38
1970/1/7 9:50,39
1970/1/7 9:55,44
1970/1/7 10:00,33
1970/1/7 10:05,32
1970/1/7 10:10,27
1970/1/7 10:15,27
1970/1/7 10:20,24
1970/1/7 10:25,26
1970/1/7 10:30,24
1970/1/7 10:35,19
1970/1/7 10:40,22
1970/1/7 10:45,26
1970/1/7 10:50,32
1970/1/7 10:55,22
1970/1/7 11:00,20
1970/1/7 11:05,21
1970/1/7 11:10,23
1970/1/7 11:15,23
1970/1/7 11:20,30
1970/1/7 11:25,24
1970/1/7 11:30,23
1970/1/7 11:35,25
1970/1/7 11:40,35
1970/1/7 11:45,38
1970/1/7 11:50,24
1970/1/7 11:55,28
1970/1/7 12:00,25
1970/1/7 12:05,41
1970/1/7 12:10,25
1970/1/7 12:15,20
1970/1/7 12:20,25
1970/1/7 12:25,25
1970/1/7 12:30,19
1970/1/7 12:35,22
1970/1/7 12:40,19
1970/1/7 12:45,16
1970/1/7 12:50,23
1970/1/7 12:55,19
1970/1/7 13:00,23
1970/1/7 13:05,23
1970/1/7 13:10,21
1970/1/7 13:15,18
1970/1/7 13:20,19
1970/1/7 13:25,23
1970/1/7 13:30,21
1970/1/7 13:35,29
1970/1/7 13:40,22
1970/1/7 13:45,32
1970/1/7 13:50,22
1970/1/7 13:55,22
1970/1/7 14:00,23
1970/1/7 14:05,28
1970/1/7 14:10,25
1970/1/7 14:15,28
1970/1/7 14:20,24
1970/1/7 14:25,28
1970/1/7 14:30,20
1970/1/7 14:35,19
1970/1/7 14:40,26
1970/1/7 14:45,18
1970/1/7 14:50,18
1970/1/7 14:55,22
1970/1/7 15:00,28
1970/1/7 15:05,20
1970/1/7 15:10,18
1970/1/7 15:15,20
1970/1/7 15:20,22
1970/1/7 15:25,20
1970/1/7 15:30,17
1970/1/7 15:35,17
1970/1/7 15:40,21
1970/1/7 15:45,19
1970/1/7 15:50,21
1970/1/7 15:55,20
1970/1/7 16:00,16
1970/1/7 16:05,17
1970/1/7 16:10,19
1970/1/7 16:15,18
1970/1/7 16:20,18
1970/1/7 16:25,20
1970/1/7 16:30,22
1970/1/7 16:35,18
1970/1/7 16:40,20
1970/1/7 16:45,15
1970/1/7 16:50,19
1970/1/7 16:55,20
1970/1/7 17:00,24
1970/1/7 17:05,19
1970/1/7 17:10,19
1970/1/7 17:15,22
1970/1/7 17:20,20
1970/1/7 17:25,43
1970/1/7 17:30,44
1970/1/7 17:35,43
1970/1/7 17:40,42
1970/1/7 17:45,40
1970/1/7 17:50,41
1970/1/7 17:55,31
1970/1/7 18:00,20
1970/1/7 18:05,21
1970/1/7 18:10,17
1970/1/7 18:15,25
1970/1/7 18:20,24
1970/1/7 18:25,25
1970/1/7 18:30,20
1970/1/7 18:35,22
1970/1/7 18:40,21
1970/1/7 18:45,20
1970/1/7 18:50,17
1970/1/7 18:55,18
1970/1/7 19:00,22
1970/1/7 19:05,23
1970/1/7 19:10,19
1970/1/7 19:15,37
1970/1/7 19:20,22
1970/1/7 19:25,19
1970/1/7 19:30,20
1970/1/7 19:35,22
1970/1/7 19:40,20
1970/1/7 19:45,21
1970/1/7 19:50,19
1970/1/7 19:55,19
1970/1/7 20:00,16
1970/1/7 20:05,16
1970/1/7 20:10,20
1970/1/7 20:15,17
1970/1/7 20:20,19
1970/1/7 20:25,24
1970/1/7 20:30,26
1970/1/7 20:35,21
1970/1/7 20:40,21
1970/1/7 20:45,18
1970/1/7 20:50,21
1970/1/7 20:55,20
1970/1/7 21:00,22
1970/1/7 21:05,19
1970/1/7 21:10,21
1970/1/7 21:15,22
1970/1/7 21:20,20
1970/1/7 21:25,21
1970/1/7 21:30,22
1970/1/7 21:35,17
1970/1/7 21:40,22
1970/1/7 21:45,20
1970/1/7 21:50,18
1970/1/7 21:55,21
1970/1/7 22:00,21
1970/1/7 22:05,22
1970/1/7 22:10,20
1970/1/7 22:15,21
1970/1/7 22:20,21
1970/1/7 22:25,23
1970/1/7 22:30,20
1970/1/7 22:35,21
1970/1/7 22:40,36
1970/1/7 22:45,19
1970/1/7 22:50,23
1970/1/7 22:55,21
1970/1/7 23:00,19
1970/1/7 23:05,24
1970/1/7 23:10,17
1970/1/7 23:15,18
1970/1/7 23:20,15
1970/1/7 23:25,16
1970/1/7 23:30,14
1970/1/7 23:35,24
1970/1/7 23:40,19
1970/1/7 23:45,24
1970/1/7 23:50,26
1970/1/7 23:55,24
1970/1/8 0:00,24
1970/1/8 0:05,14
1970/1/8 0:10,15
1970/1/8 0:15,12
1970/1/8 0:20,18
1970/1/8 0:25,14
1970/1/8 0:30,14
1970/1/8 0:35,21
1970/1/8 0:40,19
1970/1/8 0:45,20
1970/1/8 0:50,22
1970/1/8 0:55,23
1970/1/8 1:00,21
1970/1/8 1:05,20
1970/1/8 1:10,18
1970/1/8 1:15,15
1970/1/8 1:20,28
1970/1/8 1:25,24
1970/1/8 1:30,21
1970/1/8 1:35,21
1970/1/8 1:40,10
1970/1/8 1:45,13
1970/1/8 1:50,21
1970/1/8 1:55,30
1970/1/8 2:00,16
1970/1/8 2:05,21
1970/1/8 2:10,26
1970/1/8 2:15,27
1970/1/8 2:20,25
1970/1/8 2:25,40
1970/1/8 2:30,31
1970/1/8 2:35,37
1970/1/8 2:40,29
1970/1/8 2:45,24
1970/1/8 2:50,27
1970/1/8 2:55,21
1970/1/8 3:00,22
1970/1/8 3:05,22
1970/1/8 3:10,21
1970/1/8 3:15,17
1970/1/8 3:20,20
1970/1/8 3:25,23
1970/1/8 3:30,35
1970/1/8 3:35,25
1970/1/8 3:40,29
1970/1/8 3:45,18
1970/1/8 3:50,22
1970/1/8 3:55,24
1970/1/8 4:00,24
1970/1/8 4:05,24
1970/1/8 4:10,23
1970/1/8 4:15,24
1970/1/8 4:20,25
1970/1/8 4:25,41
1970/1/8 4:30,34
1970/1/8 4:35,36
1970/1/8 4:40,26
1970/1/8 4:45,23
1970/1/8 4:50,27
1970/1/8 4:55,27
1970/1/8 5:00,21
1970/1/8 5:05,21
1970/1/8 5:10,22
1970/1/8 5:15,23
1970/1/8 5:20,23
1970/1/8 5:25,29
1970/1/8 5:30,26
1970/1/8 5:35,26
1970/1/8 5:40,25
1970/1/8 5:45,25
1970/1/8 5:50,23
1970/1/8 5:55,22
1970/1/8 6:00,22
1970/1/8 6:05,40
1970/1/8 6:10,25
1970/1/8 6:15,30
1970/1/8 6:20,27
1970/1/8 6:25,25
1970/1/8 6:30,22
1970/1/8 6:35,24
1970/1/8 6:40,23
1970/1/8 6:45,24
1970/1/8 6:50,18
1970/1/8 6:55,15
1970/1/8 7:00,18
1970/1/8 7:05,18
1970/1/8 7:10,18
1970/1/8 7:15,19
1970/1/8 7:20,24
1970/1/8 7:25,29
1970/1/8 7:30,32
1970/1/8 7:35,22
1970/1/8 7:40,18
1970/1/8 7:45,20
1970/1/8 7:50,17
1970/1/8 7:55,21
1970/1/8 8:00,17
1970/1/8 8:05,17
1970/1/8 8:10,18
1970/1/8 8:15,16
1970/1/8 8:20,23
1970/1/8 8:25,26
1970/1/8 8:30,25
1970/1/8 8:35,17
1970/1/8 8:40,20
1970/1/8 8:45,30
1970/1/8 8:50,29
1970/1/8 8:55,17
1970/1/8 9:00,18
1970/1/8 9:05,23
1970/1/8 9:10,17
1970/1/8 9:15,14
1970/1/8 9:20,16
1970/1/8 9:25,26
1970/1/8 9:30,16
1970/1/8 9:35,19
1970/1/8 9:40,27
1970/1/8 9:45,25
1970/1/8 9:50,14
1970/1/8 9:55,16
1970/1/8 10:00,14
1970/1/8 10:05,17
1970/1/8 10:10,13
1970/1/8 10:15,17
1970/1/8 10:20,16
1970/1/8 10:25,15
1970/1/8 10:30,14
1970/1/8 10:35,19
1970/1/8 10:40,17
1970/1/8 10:45,20
1970/1/8 10:50,23
1970/1/8 10:55,26
1970/1/8 11:00,23
1970/1/8 11:05,27
1970/1/8 11:10,29
1970/1/8 11:15,30
1970/1/8 11:20,22
1970/1/8 11:25,19
1970/1/8 11:30,32
1970/1/8 11:35,18
1970/1/8 11:40,20
1970/1/8 11:45,20
1970/1/8 11:50,33
1970/1/8 11:55,27
1970/1/8 12:00,22
1970/1/8 12:05,22
1970/1/8 12:10,21
1970/1/8 12:15,19
1970/1/8 12:20,22
1970/1/8 12:25,16
1970/1/8 12:30,13
1970/1/8 12:35,15
1970/1/8 12:40,24
1970/1/8 12:45,16
1970/1/8 12:50,24
1970/1/8 12:55,23
1970/1/8 13:00,17
1970/1/8 13:05,19
1970/1/8 13:10,22
1970/1/8 13:15,17
1970/1/8 13:20,15
1970/1/8 13:25,15
1970/1/8 13:30,15
1970/1/8 13:35,13
1970/1/8 13:40,18
1970/1/8 13:45,19
1970/1/8 13:50,20
1970/1/8 13:55,16
